Feedback,Sentiment Label,Ratings,Sentiment
"['if', 'you', 'are', 'choos', 'thi', 'hospit', 'for', 'treatment', 'or', 'surgeri', 'then', 'pleas', 'do', 'it', 'at', 'your', 'own', 'risk', 'they', 'are', 'realli', 'good', 'unless', 'you', 'admit', 'and', 'get', 'your', 'treatment', 'start']",0,1,0.6499999999999999
"['i', 'had', 'been', 'visit', 'the', 'hospit', 'last', 'week', 'it', 'an', 'imagin', 'hospit', 'everybodi', 'is', 'veri', 'help', 'especi', 'mr', 'runa', 'da', 'she', 'is', 'veri', 'much', 'help', 'and', 'veri', 'cooper', 'i', 'never', 'forget', 'her', 'help', 'dure', 'my', 'visit']",1,5,0.1
"['recent', 'visit', 'thi', 'hospit', 'doctor', 'are', 'extrem', 'good', 'but', 'the', 'manag', 'and', 'the', 'servic', 'provid', 'by', 'the', 'staff', 'is', 'worst', 'vital', 'check', 'person', 'are', 'veri', 'careless']",0,1,-0.14
"['visit', 'naraya', 'hrudayalaya', 'for', 'health', 'checkup', 'dure', 'the', 'weekend', 'usual', 'veri', 'crowd', 'and', 'took', 'around', '56', 'hour', 'for', 'complet', 'routin', 'checkup', 'staff', 'is', 'support', 'and', 'cleanli', 'is', 'maintain']",1,5,-0.25
"['i', 'would', 'have', 'given', '0', 'if', 'there', 'is', 'an', 'option', 'i', 'took', 'my', 'father', 'to', 'emerg', 'ward', 'and', 'we', 'wait', '2', 'hour', 'no', 'bodi', 'attend', 'him', 'at', 'all', 'what', 'is', 'the', 'purpos', 'of', 'emerg', 'if', 'you', 'dont', 'have', 'anyon', 'to', 'treat', 'patient']",1,5,0.0
"['worst', 'hospit', 'in', 'bangalor', 'onli', 'money', 'make', 'market', 'as', 'soon', 'u', 'go', 'to', 'emerg', 'ward', 'u', 'will', 'end', 'up', 'go', 'to', 'icu', '', 'all', 'the', 'hospit', 'diagnost', 'are', 'use', 'to', 'make', 'moneyr']",0,1,-1.0
"['i', 'have', 'consult', 'dr', 'karthik', 'sir', 'no', 'hurri', 'explain', 'issu', 'calmi', 'and', 'wont', 'suggest', 'unnecessari', 'test']",1,4,0.0
"['must', 'come', 'for', 'ani', 'cardio', 'issu', 'they', 'are', 'titan', 'for', 'cardio', 'health', 'thank', 'you', 'nh', 'team', 'from', 'ground', 'handl', 'staff', 'to', 'doctor', 'all', 'are', 'superb', 'in', 'their', 'assign', 'job', 'kudo', 'to', 'the', 'organ']",1,5,1.0
"['the', 'hospit', 'will', 'not', 'take', 'you', 'for', 'a', 'ride', 'with', 'unwant', 'test', 'the', 'doctor', 'do', 'physic', 'examin', 'and', 'with', 'the', 'symptom', 'find', 'and', 'their', 'experi', 'proceed', 'with', 'medic']",1,5,0.0
"['hospit', 'staff', 'is', 'veri', 'irrespons', 'their', 'behaviour', 'is', 'not', 'good', 'they', 'are', 'take', 'so', 'much', 'time', 'for', 'small', 'treatment', 'thi', 'hospit', 'is', 'not', 'good', 'for', 'major', 'injuri', 'and', 'in', 'emerg']",0,2,-0.1375
"['one', 'of', 'the', 'rare', 'hospit', 'brand', 'in', 'bangalor', 'which', 'still', 'keep', 'the', 'digniti', 'of', 'thi', 'profess', 'the', 'hospit', 'manag', 'system', 'is', 'effici', 'and', 'the', 'staff', 'help', 'the', 'doctor', 'are', 'compet']",1,3,0.3
"['dr', 'sujith', 'ms', 'ha', 'been', 'veri', 'help', 'dure', 'everi', 'visit', 'at', 'nh', 'hospit', 'thank', 'you', 'doctor', 'and', 'nh', 'hospit']",1,5,0.0
"['dr', 'ramesh', 'patil', 'examin', 'me', 'care', 'and', 'satisfi', 'by', 'all', 'mean', 'as', 'an', 'expert', 'neurologist', 'he', 'impress', 'deepli', 'with', 'hi', 'cool', 'behaviour']",1,5,0.01874999999999999
"['worst', 'hospit', 'dont', 'go', 'here', 'never', 'recommend', 'thi', 'hospit', 'to', 'anyon', 'instead', 'go', 'to', 'apollo', 'or', 'some', 'other', 'hospit', 'that', 'have', 'more', 'sens', 'that', 'you', 'shouldnt', 'keep', 'the', 'patient', 'waitingnegative2', 'servic', 'is', 'excel', 'but', 'charg', 'are', 'extrem', 'high', 'compar', 'to', 'apollo', '247', 'for', 'lab', 'reportsposit', '5', 'thi', 'place', 'is', 'open', 'just', 'for', 'mint', 'money', 'it', 'is', 'so', 'obviou', 'in', 'their', 'behaviour', 'they', 'manipul', 'test', 'result', 'in', 'their', 'favour', 'so', 'you', 'can', 'get', 'admit', 'where', 'no', 'admiss', 'is', 'requir', 'at', 'all', 'thi', 'ha', 'happen', 'to', 'my', 'uncl', 'and', 'a', 'neighbor', 'negative2', 'doctor', 'and', 'staff', 'are', 'veri', 'support', 'and', 'help', 'thi', 'is', 'my', 'first', 'visit', 'to', 'hsr', 'lay', 'out', 'hospit', 'i', 'am', 'amazednegative1', 'first', 'dont', 'admit', 'your', 'love', 'one', 'here', 'chutiya', 'hospit', 'cant', 'diagnos', 'or', 'find', 'anyth', 'even', 'after', '3', 'day', 'of', 'icu', 'admiss', 'with', 'lot', 'of', 'repetit', 'test', 'cant', 'cure', 'even', 'dengu', 'despit', 'admit', 'on', 'veri', 'first', 'day', 'of', 'fever']",0,2,0.08722222222222223
"['with', 'the', 'excel', 'support', 'guidanc', 'and', 'supervis', 'of', 'dr', 'manjula', 'gynaecologist', 'in', 'narayana', 'multispeci', 'hospit', 'hsr', 'layout', 'surgeri', 'for', 'my', 'wife', 'went', 'on', 'well', 'and', 'smooth']",1,5,0.4
"['worst', 'hospit', 'pleas', 'never', 'go', 'to', 'thi', 'hospit', 'in', 'emerg', 'ward', 'they', 'are', 'just', 'money', 'looter', 'and', 'they', 'just', 'want', 'all', 'patient', 'to', 'go', 'to', 'icu', '']",0,1,-1.0
"['veri', 'good', 'servic', 'and', 'good', 'doctor', 'onli', 'challeng', 'is', 'with', 'park', 'with', 'patient', 'of', 'u', 'r', 'alon', 'it', 'is', 'a', 'big', 'challeng', 'also', 'the', 'locat', 'is', 'such', 'you', 'hardli', 'get', 'a', 'proper', 'park']",1,3,0.27999999999999997
"['examin', 'me', 'care', 'and', 'satisfi', 'by', 'all', 'mean', 'as', 'an', 'expert', 'neurologist', 'he', 'impress', 'deepli', 'with', 'hi', 'cool', 'behaviour']",0,1,0.01874999999999999
"['the', 'hospit', 'offer', 'great', 'patient', 'care', 'but', 'the', 'road', 'are', 'veri', 'veri', 'narrow', 'and', 'highli', 'imposs', 'to', 'get', 'park', 'avail', 'here', 'or', 'in', 'the', 'vicin']",1,3,0.30000000000000004
"['veri', 'good', 'experi', 'the', 'doctor', 'ha', 'address', 'my', 'health', 'issu', 'veri', 'patient', 'and', 'i', 'had', 'quick', 'recoveri']",1,5,0.5166666666666666
"['thi', 'is', 'a', 'second', 'time', 'we', 'visit', 'here', 'thi', 'time', 'we', 'have', 'done', 'a', 'surgeri', 'from', 'here', 'doctor', 'and', 'nurs', 'are', 'veri', 'profession', 'and', 'helpfulhospit', 'promis', 'clean', 'and', 'servic', 'veri', 'good', 'hope', 'a', 'good', 'futur', 'ahead', 'thank', 'you']",1,5,0.44166666666666665
"['emerg', 'is', 'a', 'joke', 'here', 'they', 'have', 'been', 'ask', 'us', 'to', 'just', 'wait', 'and', 'wait', 'the', 'concern', 'patient', 'ha', 'veri', 'high', 'fever', 'with', 'dengu', 'multipl', 'payment', '']",0,2,0.16
"['i', 'realli', 'wish', 'and', 'hope', 'that', 'someon', 'from', 'the', 'upper', 'manag', 'read', 'thi', 'you', 'guy', 'have', 'everyth', 'avail', 'yet', 'the', 'hospit', 'will', 'never', 'achiev', 'ani', 'great', 'and', 'itll', 'be', 'on', 'you']",1,3,0.4
"['prompt', 'servic', 'v', 'good', 'housekeep', 'disciplin', 'nurs', 'abov', 'all', 'expert', 'doctor', 'well', 'manag', 'ot', 'facil']",1,3,0.7
"['fantast', 'medic', 'care', 'highest', 'degre', 'of', 'profession', 'awesom', 'peac', 'of', 'mind', 'for', 'the', 'patient', 'n', 'famili', 'keep', 'up', 'the', 'good', 'work']",1,5,0.7
"['a', 'veri', 'well', 'manag', 'medic', 'superspeci', 'with', 'hassl', 'free', 'assist', 'to', 'patient', 'and', 'their', 'famili', 'a', 'must', 'recommend', 'to', 'citizen']",1,4,0.4
"['recent', 'i', 'had', 'a', 'fractur', 'in', 'my', 'right', 'hand', 'i', 'went', 'to', 'narayana', 'hospit', 'hsr', 'to', 'get', 'diagnos', 'by', 'one', 'of', 'the', 'best', 'doctor', '']",1,5,0.42857142857142855
"['worst', 'worst', 'give', 'good', 'suggest', 'and', 'the', 'staff', 'were', 'good', 'at', 'patient', 'eerashi', 'and', 'arun', 'sister', 'were', 'help', 'to', 'the', 'patient', 'i', 'wa', 'forc', 'by', 'them', 'to', 'post', 'good', 'opinion', 'but', 'it', 'wa', 'worst']",1,3,-0.15000000000000002
"['hear', 'your', 'issu', 'and', 'address', 'them', 'staff', 'are', 'absolut', 'dear', 'softspoken', 'and', 'help', 'bill', 'need', 'improv']",1,5,0.0
"['last', 'l', 'wa', 'visit', 'the', 'hospit', 'veri', 'experienc', 'doctor', 'is', 'there', 'special', 'drguddu', 'and', 'miss', 'anu', 'thank']",1,5,0.17857142857142858
"['one', 'of', 'best', 'hospit', 'in', 'bangalor', 'doctor', 'and', 'staff', 'are', 'veri', 'polit', 'with', 'the', 'patient', 'and', 'understand', 'the', 'problem', 'and', 'give', 'best', 'treatment', 'also', 'the', 'mainten', 'of', 'hospit', 'with', 'clean', 'neat', 'and', 'tidi']",1,5,0.7888888888888889
"['i', 'have', 'an', 'excel', 'experi', 'with', 'with', 'the', 'servic', 'the', 'provid', 'and', 'also', 'dr', 'sujit', 'is', 'a', 'veri', 'good', 'doctor']",1,4,0.7
"['they', 'let', 'the', 'emmerg', 'patient', 'to', 'die', 'i', 'took', 'my', '65yr', 'mom', 'as', 'she', 'keep', 'complain', 'about', 'chest', 'pain', 'i', 'told', 'them', 'we', 'are', 'here', 'for', 'emmerg', 'show', 'mom', 'feel', 'breathless']",0,1,0.0
"['prompt', 'servic', 'v', 'good', 'housekeep', 'disciplin', 'nurs', 'abov', 'all', 'expert', 'doctor', 'well', 'manag', 'ot', 'facil']",1,4,0.7
"['dr', 'saji', 'm', 'j', 'have', 'been', 'consult', 'him', 'from', 'past', '4', 'year', 'one', 'of', 'the', 'finest', 'doctor', 'to', 'be', 'known', 'and', 'also', 'a', 'good', 'human', 'be']",1,5,0.15
"['the', 'session', 'with', 'dr', 'jagadeesh', 'as', 'veri', 'insight', 'he', 'patient', 'answer', 'all', 'my', 'queri', 'and', 'made', 'me', 'understand', 'the', 'intricaci', 'involv', 'with', 'my', 'kidney', 'issu', 'i', 'strongli', 'recommend', 'him', 'for', 'ani', 'urolog', 'relat', 'issu']",1,4,0.0
"['manjunath', 'kp', 'said', 'he', 'will', 'come', 'at', '8', 'pm', 'on', 'septemb', '16', 'still', 'he', 'is', 'not', 'here', 'and', 'my', 'kid', 'is', 'have', 'fever', 'there', 'are', 'mani', 'patient', 'wait', 'from', '7pm', 'now', 'it', 'alreadi', '9', 'pm']",0,1,0.0
"['courteou', 'treatment', 'by', 'the', 'attend', 'support', 'staff', 'dr', 'sarat', 'damodar', 'is', 'excel', 'and', 'veri', 'help', 'in', 'make', 'me', 'to', 'understand', 'the', 'issu', 'involv', 'and', 'put', 'me', 'on', 'satisfactori', 'regimen', 'thank', 'to', 'him', 'and', 'everyon', 'at', 'nmh']",1,4,0.0
"['money', 'loot', 'hospit', 'emerg', 'ward', 'is', 'not', 'actual', 'it', 'is', 'it', 'is', 'a', 'fun', 'ward', 'on', 'patient', 'they', 'cannot', 'abl', 'to', 'identifi', 'the', 'root', 'caus', 'of', 'the', 'problem']",0,2,0.15
"['they', 'charg', 'us', '1', 'lakh', 'rs', 'for', 'just', '24', 'hr', 'hospit', 'on', 'argu', 'and', 'check', 'the', 'bill', 'after', 'i', 'almost', 'paid', 'the', 'money']",0,2,0.0
"['veri', 'good', 'consult', 'with', 'dr', 'karthik', 'sir', 'gener', 'medicin', 'i', 'ã', 'm', 'realli', 'happi', 'and', 'coordinatior', 'revathi', 'also', 'help', 'me', 'a', 'lot', 'i', 'am', 'realli', 'tank', 'to', 'dr', 'karthik', 'and', 'revathi', 'i', 'am', 'realli', 'recommend', 'to', 'thi', 'dr', 'and', 'hospit']",1,5,0.7
"['everyon', 'in', 'staff', 'as', 'well', 'as', 'doctor', 'were', 'veri', 'help', 'and', 'with', 'good', 'behaviour', 'had', 'a', 'smooth', 'experi', 'through', 'my', 'consult', 'and', 'diagnos', 'for', 'a', 'week']",1,4,0.55
"['excel', 'treatment', 'best', 'doctor', 'and', 'nurs', 'my', 'kid', 'got', 'well', 'in', '3', 'day']",1,5,1.0
"['complet', 'unhelp', 'and', 'exploit', 'staff', 'none', 'of', 'the', 'narayana', 'brand', 'principl', 'are', 'follow', 'here', 'they', 'will', 'exploit', 'you', 'for', 'money', 'with', 'uneccessari', 'test', 'and', 'procedur', 'got', 'refus', 'twice', 'in', 'er', 'as', 'well', 'when', 'famili', 'member', 'had', 'emerg']",0,1,0.0
"['well', 'organis', 'help', 'and', 'support', 'staff', 'and', 'abov', 'all', 'veri', 'profession', 'and', 'experienc', 'doctor', 'who', 'listen', 'and', 'understand', 'the', 'patient']",1,5,0.0
"['dr', 'saji', 'orthoped', 'is', 'an', 'asset', 'of', 'the', 'hospit', 'hi', 'way', 'of', 'treatingpati', 'is', 'excel', 'we', 'are', 'happi']",1,5,0.0
"['best', 'manag', 'best', 'doctor', 'and', 'best', 'servic', 'i', 'am', 'go', 'to', 'narayana', 'hrudayalaya', 'sinc', '15', 'year', 'and', 'alway', 'satisfi', 'with', 'the', 'consult', 'and', 'doctor']",1,5,1.0
"['excel', 'prompt', 'hospit', 'servic', 'dure', 'stay', 'of', '1', 'week', 'doctor', 'paid', 'continu', 'visit', '', 'respond', 'as', 'need', 'promptli', 'at', 'one', 'point', 'they', 'had', 'to', 'be', 'vigil', 'whole', 'night', '', 'save', 'the', 'patient']",1,5,0.2
"['extrem', 'knowledg', 'and', 'veri', 'good', 'doctor', 'i', 'have', 'been', 'admit', 'for', 'a', 'infect', 'and', 'lung', 'issu', 'veri', 'courteou', 'and', 'profession', 'support', 'staff']",1,4,0.7
"['we', 'had', 'to', 'wait', 'an', 'hour', 'despit', 'have', 'an', 'appoint', 'thi', 'isnâ€™t', 'the', 'first', 'time', 'thi', 'happen', 'they', 'have', 'no', 'understand', 'of', 'how', 'to', 'manag', 'the', 'appoint', 'queue', 'itâ€™', 'just', 'so', 'random', 'and', 'unorganis', 'and', 'a', 'lot', 'of', 'scope', 'to', 'improv']",1,3,-0.125
"['nh', 'is', 'one', 'of', 'the', 'best', 'hospit', 'at', 'hsr', 'when', 'we', 'went', 'there', 'at', 'first', 'mr', 'dileep', 'kumar', 'coordin', 'the', 'visit', 'with', 'our', 'doctor', 'and', 'the', 'visit', 'wa', 'also', 'comfort', 'and', 'quick']",1,5,0.5277777777777778
"['consult', 'uther', 'dr', 'babu', 'reddi', 'sir', 'past', '2yar', 'for', 'cardiologist', 'strong', 'good', 'treat', 'well', 'and', 'well', 'explain', 'each', 'and', 'veri', 'thing', 'take', 'care', 'veri', 'much', 'about', 'patient', 'can', 'recommend', 'to', 'thi', 'dr', 'babu', 'reddi', 'sir', 'and', 'hospit']",1,5,0.2708333333333333
"['dr', 'r', 'veri', 'they', 'listen', 'all', 'the', 'issu', 'of', 'patient', 'care']",1,5,0.0
"['best', 'doctor', 'avail', 'in', 'narayana', 'and', 'also', 'hospit', 'is', 'veri', 'nice', 'they', 'provid', 'a', 'good', 'and', 'hygan', 'diet', 'for', 'patient', 'daili', 'take', 'feedback', 'relat', 'to', 'their', 'servic']",1,4,0.7666666666666666
"['veri', 'good', 'servic', 'by', 'the', 'hospit', 'staff', 'and', 'nurs', 'and', 'doctor', 'l', 'am', 'happi', 'about', 'narayana', 'hospit', 'hsr']",1,5,0.7
"['excel', 'servic', 'the', 'staff', 'were', 'all', 'so', 'polit', 'and', 'dr', 'saji', 'wa', 'so', 'amaz', 'would', 'definit', 'recommend']",1,4,0.0
"['worst', 'behaviour', 'by', 'ultrasound', 'consult', 'she', 'doesnt', 'even', 'speak', 'properli', 'she', 'disconnect', 'the', 'call', 'in', 'between', 'better', 'to', 'avoid', 'we', 'decid', 'to', 'do', 'thi', 'from', 'outsid', 'and', 'move', 'away', 'from', 'narayana']",0,1,-0.25
"['look', 'like', 'hospit', 'doctor', 'are', 'well', 'train', 'to', 'ask', 'patient', 'to', 'do', 'unnecessari', 'test', 'to', 'gener', 'more', 'revenu', 'for', 'hospit', 'and', 'they', 'will', 'also', 'doctor', 'will', 'get', 'some', 'percentag', 'from', 'lab', 'test']",0,2,0.5
"['we', 'came', 'for', 'ultra', 'sound', 'for', 'my', 'wife', 'hospit', 'staff', 'are', 'veri', 'help', 'and', 'friendli', 'the', 'ladi', 'name', 'sandhya', 'assist', 'near', 'ultrasound', 'guid', 'her', 'to', 'have', 'water', 'walk', 'around', 'and', 'manag', 'quot', 'well', 'all', 'the', 'patient']",1,5,0.25
"['veri', 'pathet', 'experi', 'i', 'wont', 'recommend', 'thi', 'hospit', 'to', 'anyon']",0,1,0.0
"['blood', 'test', 'guy', 'wa', 'also', 'good', 'with', 'hi', 'servic', 'but', 'their', 'ultrasound', 'test', 'servic', 'is', 'veri', 'poor', 'wont', 'suggest', 'to', 'do', 'that', 'from', 'hospit']",1,3,0.14999999999999997
"['got', 'a', 'good', 'experi', 'dure', 'surgeri', 'of', 'knee', 'replac', 'for', 'my', 'mother']",1,5,0.7
"['the', 'qualiti', 'of', 'the', 'ho', 'ha', 'tumbl', 'down', 'drastic', 'their', 'nurs', 'station', 'do', 'not', 'honour', 'the', 'appoint', 'time', 'and', 'they', 'are', 'clueless', 'when', 'to', 'send', 'a', 'patient', 'again', 'back', 'to', 'the', 'doctor']",0,2,-0.07777777777777779
"['everyth', 'wa', 'perfectli', 'organis']",1,4,0.0
"['the', 'staff', 'wa', 'highli', 'attent', 'and', 'profession', 'ensur', 'my', 'comfort', 'throughout', 'my', 'visit', 'and', 'the', 'facil', 'cleanli', 'and', 'organ', 'were', 'also', 'impress']",1,4,0.0
"['i', 'had', 'mani', 'complic', 'but', 'she', 'identifi', 'them', 'at', 'an', 'earli', 'stage', 'and', 'continu', 'monitor', 'the', 'same', 'to', 'ensur', 'a', 'safe', 'deliveri', 'dure', 'the', 'deliveri', 'a', 'smooth', 'normal', 'deliveri']",1,5,0.2625
"['a', 'veri', 'poor', 'experi', 'of', 'servic', 'by', 'staff', 'food', 'and', 'they', 'charg', 'a', 'bomb', 'and', 'utter', 'nonsens', 'happen', 'while', 'i', 'got', 'admit', 'for', 'a', 'knee', 'surgeri']",0,2,-0.2
"['one', 'of', 'mani', 'promin', 'hospit', 'found', 'in', 'bangalor', 'found', 'good', 'servic', 'when', 'visit', 'last', 'time', 'for', 'an', 'emerg', 'visit', 'all', 'the', 'necessari', 'test', 'were', 'done', 'in', 'quick', 'time']",1,4,0.3444444444444444
"['i', 'spent', 'a', 'good', '5', 'hr', 'in', 'that', 'hospit', 'for', 'test', 'and', 'consult', 'while', 'the', 'doctor', 'are', 'good', 'the', 'help', 'staff', 'have', 'no', 'clue', 'especi', 'the', 'util', 'staff']",1,3,0.4333333333333333
"['poor', 'experi', 'for', 'bill', 'and', 'poor', 'experi', 'for', 'bill']",1,3,-0.4
"['i', 'went', 'to', 'the', 'hospit', 'for', 'minor', 'symptom', 'like', 'a', 'cold', 'there', 'were', 'no', 'problem', 'but', 'when', 'i', 'went', 'to', 'the', 'hospit', 'for', 'an', 'emerg', 'there', 'seem', 'to', 'be', 'a', 'lot', 'of', 'problem']",0,1,-0.325
"['grate', 'for', 'the', 'except', 'care', 'and', 'expertis', 'at', 'manip', 'hebbal', 'dr', 'shafalika', 'and', 'the', 'staff', 'made', 'our', 'visit', 'stress', 'immens', 'appreci', 'and', 'heartfelt', 'thank']",1,5,0.0
"['effici', 'and', 'compassion', 'emerg', 'care', 'though', 'opt', 'for', 'surgeri', 'elsewher', 'due', 'to', 'cost', 'grate', 'for', 'the', 'support', 'bill', 'team', 'prompt', 'refund', 'assist']",1,3,-0.125
"['i', 'wa', 'thoroughli', 'impress', 'with', 'the', 'level', 'of', 'care', 'and', 'profession', 'the', 'doctor', 'and', 'nurs', 'were', 'knowledg', 'and', 'took', 'the', 'time', 'to', 'explain', 'my', 'treatment', 'plan', 'in', 'a', 'way', 'that', 'i', 'could', 'understand']",1,4,0.0
"['the', 'servic', 'are', 'upto', 'intern', 'standard', 'just', 'one', 'thing', 'which', 'annoy', 'is', 'they', 'charg', 'you', 'park', 'fee', 'even', 'if', 'you', 'are', 'spend', 'thousand', 'of', 'money', 'for', 'treatment']",1,3,0.0
"['the', 'manag', 'in', 'recept', 'are', 'not', 'more', 'activ', 'i', 'book', 'appoint', 'through', 'iho', 'for', 'cunsult', 'i', 'strugll', 'too', 'much', 'for', 'my', 'appoint', 'overal', 'behavior', 'of', 'all', 'staff', 'menber', 'are', 'polit']",1,3,-0.024999999999999994
"['horribl', 'condit', 'of', 'everyth', 'block', 'toilet', 'block', 'sink', 'unclean', 'floor', 'patient', 'bed', 'is', 'also', 'shake', 'and', 'make', 'nois', 'hospit', 'make', 'lot', 'of', 'money', 'still', 'not', 'use', 'for', 'renov', 'pathet']",0,1,-0.03333333333333333
"['the', 'comprehens', 'care', 'provid', 'by', 'manip', 'hospit', 'from', 'the', 'ccu', 'and', 'icu', 'unit', 'to', 'the', 'nurs', 'station', 'wa', 'outstand']",1,5,0.0
"['high', 'cost', 'paid', 'park', 'even', 'on', 'admitt', 'manag', 'with', 'high', 'number', 'of', 'inpati', 'capac', 'theyâ€™r', 'extrem', 'busi', 'nurs', 'multipl', 'patient', 'and', 'some', 'miss', 'here']",1,3,0.16
"['i', 'recent', 'visit', 'thi', 'hospit', 'in', 'bangalor', 'l', 'i', 'had', 'a', 'great', 'experi', 'star', 'are', 'veri', 'friendli', 'and', 'attent', 'hospit', 'is', 'veri', 'clean', 'and', 'well', 'maintain']",1,5,0.3888888888888889
"['horribl', 'experi', 'after', 'colonoscopi', 'staff', 'wa', 'talk', 'rude', 'to', 'her', 'and', 'when', 'she', 'told', 'that', 'she', 'wa', 'in', 'pain', 'she', 'wa', 'told', 'not', 'to', 'make', 'nois']",0,1,-0.3
"['came', 'for', 'annual', 'health', 'checkup', 'face', 'lot', 'of', 'issu', 'to', 'start', 'the', 'process', 'even', 'book', '2', 'day', 'befor', 'no', 'staff', 'poor', 'manag', 'for', 'a', 'health', 'checkup', '6', 'hour']",0,2,-0.4
"['we', 'couldnâ€™t', 'get', 'an', 'appoint', 'with', 'dr', 'abhijit', 'but', 'need', 'to', 'see', 'him', 'urgent', 'for', 'my', 'mother', 'she', 'wa', 'so', 'kind', 'and', 'proactiv', 'and', 'spoke', 'to', 'the', 'doctor', 'immedi', 'and', 'he', 'kindli', 'agre', 'to', 'see', 'her']",1,4,0.6
"['she', 'help', 'with', 'book', 'an', 'appoint', 'with', 'lab', 'test', 'as', 'well', 'as', 'help', 'me', 'with', 'a', 'consult', 'doctor', 'and', 'made', 'sure', 'i', 'go', 'through', 'a', 'smooth', 'process', 'when', 'im', 'on', 'my', 'low', 'ho', 'servic', 'wa', 'good', 'as', 'well']",1,5,0.4
"['the', 'worst', 'experi', 'that', 'i', 'ever', 'had', 'at', 'the', 'hospit', 'when', 'i', 'took', 'my', 'son', 'to', 'the', 'emerg', 'ward', 'recent', 'there', 'wa', 'no', 'bed', 'in', 'the', 'emerg', 'room', 'for', 'my', 'son']",0,1,-0.5
"['worst', 'facil', 'no', 'proper', 'treatment', 'provid', 'to', 'the', 'patient', 'and', 'befor', 'estim', 'the', 'bill', 'will', 'be', 'limit', 'to', 'the', 'extend', 'and', 'post', 'that', 'itâ€™', 'gonna', 'be', 'doubl', 'and', 'tripl', 'for', 'unwant', 'test', 'been', 'perform']",0,2,-0.5
"['no', 'respons', 'from', 'manag', 'properli', 'and', 'everyth', 'delay', 'thing', 'never', 'go', 'smooth', 'we', 'need', 'to', 'wait', 'for', 'hour', 'n', 'hour', 'even', 'if', 'the', 'patient', 'is', 'under', 'emerg', 'they', 'never', 'take', 'incharg', 'of', 'belong']",0,2,0.4
"['dear', 'team', 'hospit', 'servic', 'and', 'respons', 'of', 'each', 'staff', 'wa', 'realli', 'good', 'and', 'pleas', 'she', 'save', 'my', 'energi', 'and', 'time', 'as', 'well', 'thank']",1,5,0.7
"['it', 'simpli', 'four', 'wall', 'with', 'marbl', 'floor', 'and', 'some', 'peopl', 'roam', 'around', 'in', 'green', 'blue', 'scrub', 'and', 'some', 'room', 'that', 'claim', 'to', 'be', 'seat', 'doctor', 'definit', 'not', 'a', 'hospit']",0,1,-0.1
"['adiolog', 'depart', 'is', 'veri', 'clean', 'and', 'give', 'good', 'servic', 'i', 'am', 'happi']",1,4,0.5333333333333333
"['we', 'do', 'not', 'have', 'enough', 'word', 'to', 'express', 'our', 'gratitud', 'toward', 'dr', 'vijaya', 'for', 'her', 'attent', 'expertis', 'behaviour', 'and', 'understand', 'toward', 'patient']",1,5,0.0
"['there', 'ha', 'been', 'a', 'big', 'issu', 'is', 'bill', 'we', 'were', 'charg', 'twice', 'for', 'room', 'charg', 'and', 'insur', 'compani', 'also', 'gave', 'approv', 'without', 'a', 'check', 'for', 'thier', 'part', 'of', 'payment']",0,1,0.0
"['the', 'overal', 'bill', 'experi', 'made', 'my', 'impress', 'as', 'the', 'manag', 'is', 'just', 'keen', 'and', 'make', 'money', 'be', 'it', 'even', 'uneth']",1,3,0.0
"['hospit', 'staff', 'onli', 'provid', 'an', 'estim', 'post', 'discharg', 'estim', 'ha', 'chang', 'and', 'taken', '60k', 'extra']",0,2,0.0
"['after', 'take', 'over', 'by', 'manip', 'manag', 'is', 'not', 'bother', 'about', 'patient', 'they', 'need', 'onli', 'money']",0,2,0.0
"['these', 'wall', 'have', 'seen', 'better', 'day', 'thi', 'establish', 'is', 'look', 'like', 'it', 'lose', 'it', 'zeal', 'that', 'wa', 'onc', 'love', 'and', 'admir']",1,3,0.5
"['the', 'staff', 'seem', 'to', 'have', 'becom', 'less', 'respons', 'and', 'lax', 'after', 'covid', 'or', 'probabl', 'under', 'the', 'new', 'manag']",0,1,-0.015151515151515152
"['i', 'had', 'an', 'good', 'experi', 'in', 'thi', 'hospit', 'where', 'in', 'the', 'doctor', 'are', 'veri', 'help', 'and', 'experienc']",1,4,0.7
"['not', 'so', 'impress', 'with', 'checkup', 'but', 'somehow', 'have', 'accept', 'overal', 'feel', 'not', 'worthi']",1,3,0.0
"['my', 'experi', 'wa', 'realli', 'good', 'here', 'support', 'staff', 'and', 'nurs', 'thank', 'you', 'manip', 'and', 'team']",1,5,0.7
"['worst', 'experi', 'nurs', 'station', 'ha', 'no', 'clue', 'when', 'doctor', 'gonna', 'see', 'patient', 'you', 'will', 'never', 'find', 'ani', 'doctor', 'in', 'their', 'allot', 'room']",0,2,-1.0
"['recept', 'is', 'eager', 'to', 'get', 'the', 'review', 'even', 'befor', 'servic', 'is', 'deliv', 'i', 'got', 'an', 'appoint', 'at', '1020', 'but', 'it', 'is', 'chang', 'to', '11', 'am', 'i', 'am', 'not', 'commun', 'on', 'the', 'same']",0,1,0.0
"['may', 'be', 'the', 'treatment', 'is', 'good', 'depend', 'on', 'the', 'doctor', 'but', 'worst', 'nurs', 'experi', 'manag', 'is', 'averag', 'and', 'the', 'cost', 'of', 'treatment', 'especi', 'is', 'abruptli', 'and', 'absurdli', 'high']",1,3,-0.04666666666666668
